cohort,state_id,state_kind,gene_symbol,gene_id,gene_type,recipient_class,transcript_id,transcript_type,tss_source,tss_rank,chrom,strand,gene_start,gene_end,tss_hg38,interval_start0,interval_end0,donor_id,donor_group,donor_length,donor_allele,motif_status,placement,replacement_start_hg38,replacement_end_hg38,placement_offset_start_bp,placement_offset_end_bp,sequence_sha256,rna_liver_all_mean,rna_liver_gene_strand_mean,rna_liver_primary,n_liver_tracks,upstream_distance_bp,upstream_distance_label,native_rna_liver_primary,native_rna_liver_all_mean,native_rna_liver_gene_strand_mean,delta_liver_primary_vs_native,delta_liver_all_vs_native,delta_liver_gene_strand_vs_native,scrambled_rna_liver_primary_same_distance,delta_liver_primary_vs_scrambled_same_distance,fold_change_vs_native,log2_fold_change_vs_native
bottom500,BNIP5__ENSG00000189325__ENST00000437635__tss36336888__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BNIP5,ENSG00000189325.7,protein_coding,hpa_liver_bottom500,ENST00000437635.3,protein_coding,protein_coding_transcript_tss,1,chr6,-,36315760,36336888,36336888,35812599,36861175,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,36336919.0,36337233.0,-345.0,-31.0,1eed2d6f8fd0c39ac31ec2ed66c953e34411bae429565620e3b5f382806063ff,0.0847882451117131,0.1402481851786918,0.1402481851786918,5,30.0,30,0.0002320542347918,0.0001417285278851,0.0002320542347918,0.1400161309439,0.0846465165838279,0.1400161309439,0.0001196600212786,0.1401285251574132,604.3767540140909,9.239304361340434
bottom500,BOD1L2__ENSG00000228075__ENST00000585477__tss57147086__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BOD1L2,ENSG00000228075.5,protein_coding,hpa_liver_bottom500,ENST00000585477.2,protein_coding,protein_coding_transcript_tss,1,chr18,+,57147086,57150410,57147086,56622797,57671373,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,57146741.0,57147055.0,-345.0,-31.0,7b0dfd7042a2f55850e8f6561a7466d07668e2b628187e48896d18f0290ef003,0.0001156801344364,0.0001844517439094,0.0001844517439094,5,30.0,30,0.0001785034084284,0.000111741562004,0.0001785034084284,5.948335481e-06,3.938572432399999e-06,5.948335481e-06,0.0001844517439094,0.0,1.0333233719925632,0.04729180712074449
bottom500,BOD1L2__ENSG00000228075__ENST00000585477__tss57147086__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BOD1L2,ENSG00000228075.5,protein_coding,hpa_liver_bottom500,ENST00000585477.2,protein_coding,protein_coding_transcript_tss,1,chr18,+,57147086,57150410,57147086,56622797,57671373,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,57146741.0,57147055.0,-345.0,-31.0,0348a6a9e19a20f3fff9fd265b903c6f0a0fb716144f9a7f3c68cb53a0de342c,0.0005054093098467,0.0008156611990314,0.0008156611990314,5,30.0,30,0.0001785034084284,0.000111741562004,0.0001785034084284,0.000637157790603,0.0003936677478427,0.000637157790603,0.0001844517439094,0.000631209455122,4.569443274012172,2.19201840275631
bottom500,BOD1L2__ENSG00000228075__ENST00000585477__tss57147086__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BOD1L2,ENSG00000228075.5,protein_coding,hpa_liver_bottom500,ENST00000585477.2,protein_coding,protein_coding_transcript_tss,1,chr18,+,57147086,57150410,57147086,56622797,57671373,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,57146741.0,57147055.0,-345.0,-31.0,f83d7f88169f9b8ac4dc0d511a7cda755dc59c232973195849b18e4c6007b4ca,0.0119442853770295,0.0195418924209943,0.0195418924209943,5,30.0,30,0.0001785034084284,0.000111741562004,0.0001785034084284,0.0193633890125659,0.0118325438150255,0.0193633890125659,0.0001844517439094,0.0193574406770849,109.47629848106124,6.774474751244468
bottom500,BOLL__ENSG00000152430__ENST00000430004__tss197785010__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BOLL,ENSG00000152430.19,protein_coding,hpa_liver_bottom500,ENST00000430004.5,protein_coding,protein_coding_transcript_tss,1,chr2,-,197726878,197786762,197785010,197260721,198309297,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,197785041.0,197785355.0,-345.0,-31.0,03d5c2163e3dcedb2a4b20bbbd795065bdf60253be66968789d95f320ef10f60,0.0001434788997108,0.0001573240888232,0.0001573240888232,5,30.0,30,0.0001259244681354,0.0001257754026328,0.0001259244681354,3.13996206878e-05,1.7703497078000007e-05,3.13996206878e-05,0.0001573240888232,0.0,1.2493528156421327,0.32118094972349387
bottom500,BOLL__ENSG00000152430__ENST00000430004__tss197785010__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BOLL,ENSG00000152430.19,protein_coding,hpa_liver_bottom500,ENST00000430004.5,protein_coding,protein_coding_transcript_tss,1,chr2,-,197726878,197786762,197785010,197260721,198309297,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,197785041.0,197785355.0,-345.0,-31.0,e5aa46dce7895ffffbf0a9072a892290df01091fe6c7cec5ec0d0f2a6afc7a2e,0.0008309061001876,0.0012252513442972,0.0012252513442972,5,30.0,30,0.0001259244681354,0.0001257754026328,0.0001259244681354,0.0010993268761618,0.0007051306975548,0.0010993268761618,0.0001573240888232,0.001067927255474,9.730049786509731,3.282447186976267
bottom500,BOLL__ENSG00000152430__ENST00000430004__tss197785010__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BOLL,ENSG00000152430.19,protein_coding,hpa_liver_bottom500,ENST00000430004.5,protein_coding,protein_coding_transcript_tss,1,chr2,-,197726878,197786762,197785010,197260721,198309297,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,197785041.0,197785355.0,-345.0,-31.0,ab98284732bace8a57c4ccc1a19a5e0fe967549f864e1eea82cd2f1e5fb78bbc,0.0088288827122009,0.0140067753042567,0.0140067753042567,5,30.0,30,0.0001259244681354,0.0001257754026328,0.0001259244681354,0.0138808508361213,0.0087031073095681,0.0138808508361213,0.0001573240888232,0.0138494512154335,111.23156215514803,6.797422403230422
bottom500,BPIFA1__ENSG00000198183__ENST00000375422__tss33235994__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFA1,ENSG00000198183.13,protein_coding,hpa_liver_bottom500,ENST00000375422.6,protein_coding,protein_coding_transcript_tss,1,chr20,+,33235994,33243311,33235994,32711705,33760281,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,33235649.0,33235963.0,-345.0,-31.0,0c1744ee4118219e2e436b8abfc28476692e9cb29cf9f2128b9be43015ffd88c,7.4942711013551055e-06,8.794279741285484e-06,8.794279741285484e-06,5,30.0,30,0.0002824001184622,0.0001727363295104,0.0002824001184622,-0.0002736058387209,-0.000165242058409,-0.0002736058387209,8.794279741285484e-06,0.0,0.031141204150955844,-5.005031458940785
bottom500,BPIFA1__ENSG00000198183__ENST00000375422__tss33235994__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BPIFA1,ENSG00000198183.13,protein_coding,hpa_liver_bottom500,ENST00000375422.6,protein_coding,protein_coding_transcript_tss,1,chr20,+,33235994,33243311,33235994,32711705,33760281,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,33235649.0,33235963.0,-345.0,-31.0,9f08d64fbc6bf6be6b7b8e33ba338ce50e814fdca0865e3a06e62172050f552d,0.0027439064907933,0.0045558045711577,0.0045558045711577,5,30.0,30,0.0002824001184622,0.0001727363295104,0.0002824001184622,0.0042734044526955,0.0025711701612829,0.0042734044526955,8.794279741285484e-06,0.0045470102914164,16.132445680144098,4.011893262652544
bottom500,BPIFA1__ENSG00000198183__ENST00000375422__tss33235994__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BPIFA1,ENSG00000198183.13,protein_coding,hpa_liver_bottom500,ENST00000375422.6,protein_coding,protein_coding_transcript_tss,1,chr20,+,33235994,33243311,33235994,32711705,33760281,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,33235649.0,33235963.0,-345.0,-31.0,203a29fd9d2c19aa90d290f7eb33adc08cb9f7d352006e2b52c75adab649412c,0.6005694419629751,0.9787874967089486,0.9787874967089486,5,30.0,30,0.0002824001184622,0.0001727363295104,0.0002824001184622,0.9785050965904863,0.6003967056334647,0.9785050965904863,8.794279741285484e-06,0.9787787024292072,3465.9599366986877,11.759039263032017
bottom500,BPIFA2__ENSG00000131050__ENST00000253362__tss33161767__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFA2,ENSG00000131050.11,protein_coding,hpa_liver_bottom500,ENST00000253362.6,protein_coding,protein_coding_transcript_tss,1,chr20,+,33161767,33181412,33161767,32637478,33686054,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,33161422.0,33161736.0,-345.0,-31.0,3f27fbb15f6fad9212d509e378493d3d6a1d99c94add811c9b3fc4779c81734b,0.0001602389531056,0.0002588760671064,0.0002588760671064,5,30.0,30,0.0002906082431882,0.0001794832340778,0.0002906082431882,-3.173217608180005e-05,-1.924428097220001e-05,-3.173217608180005e-05,0.0002588760671064,0.0,0.8908077219913887,-0.1668140306655704
bottom500,BPIFA2__ENSG00000131050__ENST00000253362__tss33161767__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BPIFA2,ENSG00000131050.11,protein_coding,hpa_liver_bottom500,ENST00000253362.6,protein_coding,protein_coding_transcript_tss,1,chr20,+,33161767,33181412,33161767,32637478,33686054,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,33161422.0,33161736.0,-345.0,-31.0,4efddaca44f64142a432f2e000b1ecbc991d69346fd40a345e41c6ca4e30c4bf,0.0009714130028221,0.0012816183966099,0.0012816183966099,5,30.0,30,0.0002906082431882,0.0001794832340778,0.0002906082431882,0.0009910101534217,0.0007919297687443,0.0009910101534217,0.0002588760671064,0.0010227423295035,4.4101240300328115,2.1408192306120526
bottom500,BPIFA2__ENSG00000131050__ENST00000253362__tss33161767__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BPIFA2,ENSG00000131050.11,protein_coding,hpa_liver_bottom500,ENST00000253362.6,protein_coding,protein_coding_transcript_tss,1,chr20,+,33161767,33181412,33161767,32637478,33686054,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,33161422.0,33161736.0,-345.0,-31.0,31fe41f3c65ab3e48b5824de27e44840252ba09ddfd9557e64ebdc3bb1a44429,0.0260140976974946,0.0301015643013583,0.0301015643013583,5,30.0,30,0.0002906082431882,0.0001794832340778,0.0002906082431882,0.0298109560581701,0.0258346144634168,0.0298109560581701,0.0002588760671064,0.0298426882342519,103.58124728714012,6.694619025861795
bottom500,BPIFA3__ENSG00000131059__ENST00000375452__tss33217351__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFA3,ENSG00000131059.12,protein_coding,hpa_liver_bottom500,ENST00000375452.3,protein_coding,protein_coding_transcript_tss,1,chr20,+,33217309,33227806,33217351,32693062,33741638,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,33217006.0,33217320.0,-345.0,-31.0,611b5ce1d17fd7c6cb3182fa10cd7dec2e23188acfd1fe4048af3bb58ffeb280,8.305648778921603e-06,7.755501256464404e-06,7.755501256464404e-06,5,30.0,30,6.1300364144889455e-06,6.590271403538648e-06,6.1300364144889455e-06,1.6254648419754582e-06,1.7153773753829558e-06,1.6254648419754582e-06,7.755501256464404e-06,0.0,1.2651639781671626,0.33932438504365026
bottom500,BPIFA3__ENSG00000131059__ENST00000375452__tss33217351__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BPIFA3,ENSG00000131059.12,protein_coding,hpa_liver_bottom500,ENST00000375452.3,protein_coding,protein_coding_transcript_tss,1,chr20,+,33217309,33227806,33217351,32693062,33741638,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,33217006.0,33217320.0,-345.0,-31.0,506d740ed41881073fa2e7dfe7668efba335c2b2c067c4ee8b89ec06f6b65063,2.3572294284063288e-05,3.019319295555435e-05,3.019319295555435e-05,5,30.0,30,6.1300364144889455e-06,6.590271403538648e-06,6.1300364144889455e-06,2.4063156541065405e-05,1.698202288052464e-05,2.4063156541065405e-05,7.755501256464404e-06,2.2437691699089948e-05,4.925450831611663,2.300255781982831
bottom500,BPIFA3__ENSG00000131059__ENST00000375452__tss33217351__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BPIFA3,ENSG00000131059.12,protein_coding,hpa_liver_bottom500,ENST00000375452.3,protein_coding,protein_coding_transcript_tss,1,chr20,+,33217309,33227806,33217351,32693062,33741638,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,33217006.0,33217320.0,-345.0,-31.0,f5a91761ac3f9b15e9eeaa510f917d1863f4e2ff471ca0073a6782710f3b0e00,0.0077741425131535,0.012732052546307,0.012732052546307,5,30.0,30,6.1300364144889455e-06,6.590271403538648e-06,6.1300364144889455e-06,0.0127259225098925,0.0077675522417499,0.0127259225098925,7.755501256464404e-06,0.0127242970450505,2076.9946025464938,11.020281751740399
bottom500,BPIFB3__ENSG00000186190__ENST00000375494__tss33053902__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFB3,ENSG00000186190.8,protein_coding,hpa_liver_bottom500,ENST00000375494.4,protein_coding,protein_coding_transcript_tss,1,chr20,+,33053902,33073847,33053902,32529613,33578189,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,33053557.0,33053871.0,-345.0,-31.0,052377fc47c702c39051487d011942713fafa8a4b5fbd2afeb36483cc841ebeb,7.526290712268709e-06,1.1729785350162922e-05,1.1729785350162922e-05,5,30.0,30,8.441266557368564e-06,5.512049621154043e-06,8.441266557368564e-06,3.288518792794358e-06,2.0142410911146656e-06,3.288518792794358e-06,1.1729785350162922e-05,0.0,1.3895764658591119,0.474645225600305
bottom500,BPIFB3__ENSG00000186190__ENST00000375494__tss33053902__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BPIFB3,ENSG00000186190.8,protein_coding,hpa_liver_bottom500,ENST00000375494.4,protein_coding,protein_coding_transcript_tss,1,chr20,+,33053902,33073847,33053902,32529613,33578189,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,33053557.0,33053871.0,-345.0,-31.0,7b24bce58e4d1bf1e931bec72223a25d89bfe2391160a9e8dd9c0317ee04c505,0.0008571660628596,0.0014123891727374,0.0014123891727374,5,30.0,30,8.441266557368564e-06,5.512049621154043e-06,8.441266557368564e-06,0.00140394790618,0.0008516540132384,0.00140394790618,1.1729785350162922e-05,0.0014006593873872,167.3195797263972,7.386462469110023
bottom500,BPIFB3__ENSG00000186190__ENST00000375494__tss33053902__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BPIFB3,ENSG00000186190.8,protein_coding,hpa_liver_bottom500,ENST00000375494.4,protein_coding,protein_coding_transcript_tss,1,chr20,+,33053902,33073847,33053902,32529613,33578189,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,33053557.0,33053871.0,-345.0,-31.0,a772475c95f31c5b6135d676925fff4ad45c40e3a775ae40b45c20960390c667,0.0593036900314841,0.0977416359180705,0.0977416359180705,5,30.0,30,8.441266557368564e-06,5.512049621154043e-06,8.441266557368564e-06,0.0977331946515131,0.0592981779818629,0.0977331946515131,1.1729785350162922e-05,0.0977299061327203,11579.02493112834,13.499226148744112
bottom500,BPIFB4__ENSG00000186191__ENST00000375483__tss33079642__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFB4,ENSG00000186191.9,protein_coding,hpa_liver_bottom500,ENST00000375483.4,protein_coding,protein_coding_transcript_tss,1,chr20,+,33079642,33111751,33079642,32555353,33603929,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,33079297.0,33079611.0,-345.0,-31.0,938a6e24230a3824a61c6b50c811734fc2652de8f0c91e474ebeb461130a7176,6.735802881123572e-06,1.076561185662214e-05,1.076561185662214e-05,5,30.0,30,1.3211553187446972e-05,8.174827053744444e-06,1.3211553187446972e-05,-2.4459413308248317e-06,-1.4390241726208727e-06,-2.4459413308248317e-06,1.076561185662214e-05,0.0,0.814863453515151,-0.29536976737287307
bottom500,BPIFB4__ENSG00000186191__ENST00000375483__tss33079642__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BPIFB4,ENSG00000186191.9,protein_coding,hpa_liver_bottom500,ENST00000375483.4,protein_coding,protein_coding_transcript_tss,1,chr20,+,33079642,33111751,33079642,32555353,33603929,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,33079297.0,33079611.0,-345.0,-31.0,e21f5c578fdb7e67b39e31f1d89d69c7b11483a8e8de146721010579ca8eebef,0.0001130389712119,0.0001841671255854,0.0001841671255854,5,30.0,30,1.3211553187446972e-05,8.174827053744444e-06,1.3211553187446972e-05,0.0001709555723979,0.0001048641441581,0.0001709555723979,1.076561185662214e-05,0.0001734015137287,13.939854230037644,3.8011435698166993
bottom500,BPIFB4__ENSG00000186191__ENST00000375483__tss33079642__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BPIFB4,ENSG00000186191.9,protein_coding,hpa_liver_bottom500,ENST00000375483.4,protein_coding,protein_coding_transcript_tss,1,chr20,+,33079642,33111751,33079642,32555353,33603929,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,33079297.0,33079611.0,-345.0,-31.0,5ec9cce5b44874b0770c9865789acec3e5e6414959e2906fbf43dd8a0d4b8338,0.0110537335585725,0.0181950495673707,0.0181950495673707,5,30.0,30,1.3211553187446972e-05,8.174827053744444e-06,1.3211553187446972e-05,0.0181818380141832,0.0110455587315187,0.0181818380141832,1.076561185662214e-05,0.018184283955514,1377.2074569293507,10.427530182217456
bottom500,BPIFB6__ENSG00000167104__ENST00000349552__tss33031647__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFB6,ENSG00000167104.11,protein_coding,hpa_liver_bottom500,ENST00000349552.1,protein_coding,protein_coding_transcript_tss,1,chr20,+,33031647,33044047,33031647,32507358,33555934,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,33031302.0,33031616.0,-345.0,-31.0,1118bf75862188a46ea824fd4f5d543023d55ce440e1ad8fab99ca185b026f8f,0.000243959167143,0.0003997923001382,0.0003997923001382,5,30.0,30,0.000321147319556,0.0001960281877629,0.000321147319556,7.864498058219997e-05,4.793097938009998e-05,7.864498058219997e-05,0.0003997923001382,0.0,1.244887550956147,0.3160154314462118
bottom500,BPIFB6__ENSG00000167104__ENST00000349552__tss33031647__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,BPIFB6,ENSG00000167104.11,protein_coding,hpa_liver_bottom500,ENST00000349552.1,protein_coding,protein_coding_transcript_tss,1,chr20,+,33031647,33044047,33031647,32507358,33555934,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,33031302.0,33031616.0,-345.0,-31.0,9fb5e4a73cccf762b8dc72a90ee38fc5e816bc1fd2f6b35e1df8d2c850ba4bc8,0.0032180149721759,0.0053160888775481,0.0053160888775481,5,30.0,30,0.000321147319556,0.0001960281877629,0.000321147319556,0.0049949415579921,0.003021986784413,0.0049949415579921,0.0003997923001382,0.0049162965774099,16.553427520110777,4.049058064445166
bottom500,BPIFB6__ENSG00000167104__ENST00000349552__tss33031647__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,BPIFB6,ENSG00000167104.11,protein_coding,hpa_liver_bottom500,ENST00000349552.1,protein_coding,protein_coding_transcript_tss,1,chr20,+,33031647,33044047,33031647,32507358,33555934,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,33031302.0,33031616.0,-345.0,-31.0,32d944fdaecdb5ccc3a1c865d27ce37e873bd7918de738129c42dab2cad7bac7,0.0704203914155426,0.1162406902635811,0.1162406902635811,5,30.0,30,0.000321147319556,0.0001960281877629,0.000321147319556,0.1159195429440251,0.0702243632277797,0.1159195429440251,0.0003997923001382,0.1158408979634429,361.9544152642745,8.499664204726217
bottom500,BPIFC__ENSG00000184459__ENST00000300399__tss32464446__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,BPIFC,ENSG00000184459.10,protein_coding,hpa_liver_bottom500,ENST00000300399.9,protein_coding,protein_coding_transcript_tss,1,chr22,-,32413844,32464484,32464446,31940157,32988733,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,32464477.0,32464791.0,-345.0,-31.0,5548723c31cf899bc5730dcde13349dce729d6587b665f88d89401e8f62117dd,3.8267626973987425e-06,6.142165452350146e-06,6.142165452350146e-06,5,30.0,30,7.579533804296805e-06,4.566425537001281e-06,7.579533804296805e-06,-1.4373683519466585e-06,-7.396628396025389e-07,-1.4373683519466585e-06,6.142165452350146e-06,0.0,0.8103619049588748,-0.3033617401198743
