promoter_id	gene_id	gene_name	strand	tss0	native_rna	primary_input_qc_pass	primary_distance_range	primary_analysis_eligible	high_delta_T_minus_G_rna	primary_mean_low_delta_T_minus_G_rna	primary_interaction_rna	high_delta_T_minus_G_atac_slot_mean	primary_mean_low_delta_T_minus_G_atac_slot_mean	primary_interaction_atac_slot_mean	high_delta_T_minus_G_atac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_atac_local_pm1kb_mean	primary_interaction_atac_local_pm1kb_mean	high_delta_T_minus_G_h3k27ac_slot_mean	primary_mean_low_delta_T_minus_G_h3k27ac_slot_mean	primary_interaction_h3k27ac_slot_mean	high_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_interaction_h3k27ac_local_pm1kb_mean	gene_id_base	gene_type	tss1	high_target_bin_start0	high_target_center0	high_signed_distance_bp	high_contact_oe	high_contact_oe_smooth3	high_selection_peak_center0	high_selection_peak_oe_mean3	high_selection_peak_percentile	high_native_replacement_gc	high_local_flank_gc	high_local_flank_cpg_density	model_interval_start0	model_interval_end0	model_input_ambiguous_fraction	model_min_required_edge_margin_bp	passes_primary_ambiguous_fraction	primary_distance_range_50_500kb	tss_bin_start0	contact_edge_cluster	n_low_controls	low1_target_bin_start0	low1_target_center0	low1_signed_distance_bp	low1_contact_oe	low1_contact_oe_smooth3	low1_native_replacement_gc	low1_local_flank_gc	low1_local_flank_cpg_density	low1_absolute_distance_mismatch_bp	low1_absolute_flank_gc_mismatch	low1_absolute_flank_cpg_mismatch	low2_target_bin_start0	low2_target_center0	low2_signed_distance_bp	low2_contact_oe	low2_contact_oe_smooth3	low2_native_replacement_gc	low2_local_flank_gc	low2_local_flank_cpg_density	low2_absolute_distance_mismatch_bp	low2_absolute_flank_gc_mismatch	low2_absolute_flank_cpg_mismatch	primary_mean_low_contact_oe	primary_mean_low_contact_oe_smooth3	primary_contact_oe_difference	primary_contact_oe_smooth3_difference
ENSG00000137941__TTLL7__tss83999150	ENSG00000137941.17	TTLL7	-	83999149	0.0008109157808765	True	False	False	1.8741424837300175e-06	-2.003918144057948e-08	1.894181665170597e-06	0.7900502012007766	0.7200648283747595	0.0699853728260171	0.2615021223834719	0.2120609001308459	0.0494412222526259	308.0	447.45833333333337	-139.45833333333337	517.8823529411765	846.9678308823528	-329.08547794117635	ENSG00000137941	protein_coding	83999150	84765000	84767500	768351	7.112709999084473	4.794265826543172	84772500	5.595827102661132	1.0	0.5079365079365079	0.4307363927427962	0.0068317677198975	83883115	84931691	0.0	114033	True	False	83995000	83995000__84765000	2	84720000	84722500	723351	1.1286451816558838	1.6281821727752683	0.4	0.407684098185699	0.0102476515798462	45000	0.0230522945570971	0.0034158838599487	84815000	84817500	818351	1.457662582397461	1.2950712045033772	0.4698412698412698	0.4027748132337246	0.0100341588385994	50000	0.0279615795090715	0.0032023911187019	1.2931538820266724	1.4616266886393228	5.8195561170578	4.134200414021809
ENSG00000142875__PRKACB__tss84078062	ENSG00000142875.21	PRKACB	+	84078061	0.0305986849765792	True	False	False	0.0001107556726788	0.0001159127231403	-5.157050461489579e-06	0.758787669622088	0.6947840037127393	0.0640036659093487	0.2889598226279473	0.2059592320782597	0.0830005905496875	345.33333333333326	518.0	-172.66666666666674	663.2647058823529	722.625	-59.36029411764707	ENSG00000142875	protein_coding	84078062	84760000	84762500	684439	4.545478343963623	3.596383015314738	84757500	4.014488776524861	1.0	0.473015873015873	0.4290288153681963	0.0091801878736122	83915071	84963647	0.0	160989	True	False	84075000	84075000__84760000	2	84800000	84802500	724439	0.9678585529327391	1.7737827698389688	0.3619047619047619	0.4251867662753468	0.0076857386848847	40000	0.0038420490928495	0.0014944491887275	84715000	84717500	639439	1.2573416233062744	2.7310442924499507	0.346031746031746	0.3778014941302027	0.0076857386848847	45000	0.0512273212379936	0.0014944491887275	1.1126000881195068	2.2524135311444597	3.432878255844116	1.7620752453804016
ENSG00000203943__SAMD13__tss84298366	ENSG00000203943.9	SAMD13	+	84298365	0.0012993111298724	True	True	True	4.138007111699048e-05	2.255798745405351e-05	1.8822083662936978e-05	1.0810461292623557	0.869984515432808	0.2110616138295477	0.2881417270148326	0.2155798400472515	0.0725618869675811	522.25	279.66666666666663	242.58333333333337	581.28125	460.8676470588236	120.4136029411764	ENSG00000203943	protein_coding	84298366	83935000	83937500	-360865	3.692086696624756	3.116093953450521	83932500	2.815680742263794	1.0	0.4825396825396825	0.3314834578441835	0.0064047822374039	83562066	84610642	0.0	310276	True	True	84295000	84295000__83935000	2	83970000	83972500	-325865	1.0257165431976318	1.4253690242767334	0.3777777777777777	0.3464247598719317	0.0036293766011955	35000	0.0149413020277481	0.0027754056362083	83870000	83872500	-425865	0.4861792922019958	0.4510516722997029	0.3206349206349206	0.3538954108858058	0.0096071733561058	65000	0.0224119530416222	0.0032023911187019	0.7559479176998138	0.938210348288218	2.936138778924942	1.877470393975576
ENSG00000137976__DNASE2B__tss84398484	ENSG00000137976.8	DNASE2B	+	84398483	3.851779251558269e-05	True	False	False	2.355160695840288e-06	1.5492389251875348e-06	8.059217706527534e-07	0.7446597079399028	0.8637962782744869	-0.1191365703345841	0.2021603432107185	0.2184014626184036	-0.0162411194076851	499.0	369.5833333333333	129.41666666666669	525.25	509.35202205882354	15.897977941176464	ENSG00000137976	protein_coding	84398484	83930000	83932500	-465983	7.378883361816406	3.9830880959828696	83932500	3.9830880959828696	1.0	0.4	0.3620064034151548	0.0040563620836891	83612125	84660701	0.0	260217	True	False	84395000	84395000__83930000	2	83960000	83962500	-435983	1.7955526113510132	2.6827718814214068	0.3142857142857143	0.351760939167556	0.0025619128949615	30000	0.0102454642475987	0.0014944491887275	83870000	83872500	-525983	1.8553054332733152	1.5312593777974446	0.3206349206349206	0.3538954108858058	0.0096071733561058	60000	0.0081109925293489	0.0055508112724167	1.8254290223121643	2.1070156296094256	5.553454339504242	1.876072466373444
ENSG00000117133__RPF1__tss84479259	ENSG00000117133.11	RPF1	+	84479258	0.1650938471504838	True	True	True	0.0002983224812155	0.0004982150946739	-0.0001998926134584	0.9820583369508976	0.797357640368864	0.1847006965820337	0.3924679283607353	0.2473596214641611	0.1451083068965741	541.5	537.6666666666666	3.8333333333333712	622.25	739.625	-117.375	ENSG00000117133	protein_coding	84479259	84770000	84772500	293242	3.825490474700928	2.672001282374064	84772500	2.672001282374064	1.0	0.4857142857142857	0.4548559231590181	0.0087532023911187	84118170	85166746	0.0	359088	True	True	84475000	84475000__84770000	2	84805000	84807500	328242	0.4286445081233978	0.9813871284325918	0.4285714285714285	0.4004268943436499	0.009393680614859	35000	0.0544290288153682	0.0006404782237403	84710000	84712500	233242	0.6613878011703491	0.6743120749791462	0.3809523809523809	0.4177161152614728	0.0102476515798462	60000	0.0371398078975453	0.0014944491887275	0.5450161546468735	0.827849601705869	3.2804743200540543	1.844151680668195
ENSG00000122432__SPATA1__tss84506300	ENSG00000122432.19	SPATA1	+	84506299	0.1388205166191972	True	True	True	0.0010523412720834	0.0005614979807599	0.0004908432913235	0.727152885574319	0.7807344224590378	-0.0535815368847187	0.2125928618084689	0.2241018187895727	-0.0115089569811037	464.875	488.22916666666663	-23.35416666666663	500.078125	658.7803308823529	-158.70220588235293	ENSG00000122432	protein_coding	84506300	84755000	84757500	251201	3.3876984119415283	2.9040591716766357	84757500	2.9040591716766357	1.0	0.4	0.4330843116328708	0.0132365499573014	84136690	85185266	0.0	367608	True	True	84505000	84505000__84755000	2	84815000	84817500	311201	0.1645812839269638	0.4441107759873072	0.4698412698412698	0.4027748132337246	0.0100341588385994	60000	0.0303094983991462	0.0032023911187019	84795000	84797500	291201	0.1971311718225479	0.4910281350215276	0.4571428571428571	0.3991462113127001	0.0059777967549103	40000	0.0339381003201707	0.0072587532023911	0.1808562278747558	0.4675694555044174	3.2068421840667725	2.4364897161722183
ENSG00000174021__GNG5__tss84506581	ENSG00000174021.12	GNG5	-	84506580	0.3119103093946971	True	True	True	0.0021811385735922	0.0007444907851609	0.0014366477884313	0.7277779305231802	0.7441729154060818	-0.0163949848829015	0.2147454751011164	0.2192106163318332	-0.0044651412307168	449.375	421.00000000000006	28.374999999999943	505.03125	677.7205882352941	-172.68933823529414	ENSG00000174021	protein_coding	84506581	84755000	84757500	250920	3.3876984119415283	2.9040591716766357	84757500	2.9040591716766357	1.0	0.4	0.4330843116328708	0.0132365499573014	84136831	85185407	0.0	367749	True	True	84505000	84505000__84755000	2	84815000	84817500	310920	0.1645812839269638	0.4441107759873072	0.4698412698412698	0.4027748132337246	0.0100341588385994	60000	0.0303094983991462	0.0032023911187019	84795000	84797500	290920	0.1971311718225479	0.4910281350215276	0.4571428571428571	0.3991462113127001	0.0059777967549103	40000	0.0339381003201707	0.0072587532023911	0.1808562278747558	0.4675694555044174	3.2068421840667725	2.4364897161722183
ENSG00000117151__CTBS__tss84574480	ENSG00000117151.13	CTBS	-	84574479	0.0285077856638367	True	False	False	0.0001858418547768	0.0001109745860904	7.486726868642483e-05	1.0722737689576451	0.6990357463136279	0.3732380226440173	0.2914416337968076	0.1574773626998357	0.1339642710969718	400.0	305.25	94.75	622.7647058823529	427.9283088235294	194.8363970588235	ENSG00000117151	protein_coding	84574480	83935000	83937500	-636979	4.104493141174316	2.7187139689922333	83932500	3.75018572807312	1.0	0.4825396825396825	0.3314834578441835	0.0064047822374039	83700123	84748699	0.0	172219	True	False	84570000	84570000__83935000	2	83965000	83967500	-606979	1.085622787475586	1.775664448738098	0.4539682539682539	0.3417289220917823	0.0036293766011955	30000	0.0102454642475987	0.0027754056362083	83870000	83872500	-701979	0.879091739654541	1.9394269784291585	0.3206349206349206	0.3538954108858058	0.0096071733561058	65000	0.0224119530416222	0.0032023911187019	0.9823572635650636	1.857545713583628	3.122135877609253	1.8926400144894917
ENSG00000117155__SSX2IP__tss84690803	ENSG00000117155.17	SSX2IP	-	84690802	0.0142566080247119	True	False	False	2.3647174233922333e-05	1.8353463624425775e-06	2.1811827871479755e-05	0.7544945820589506	1.0332171977487243	-0.2787226156897737	0.2001380695479362	0.2661222996242471	-0.0659842300763109	544.5	470.66666666666663	73.83333333333337	528.5294117647059	658.1976102941177	-129.66819852941182	ENSG00000117155	protein_coding	84690803	84110000	84112500	-578302	6.383127689361572	3.41490626335144	84107500	3.596883376439412	0.982608695652174	0.4539682539682539	0.3370330843116328	0.0036293766011955	83878285	84926861	0.0	234058	True	False	84690000	84690000__84110000	2	84125000	84127500	-563302	0.542192280292511	1.622405151526133	0.2952380952380952	0.3696905016008538	0.0059777967549103	15000	0.0326574172892209	0.0023484201537147	84150000	84152500	-538302	0.9466198086738586	1.6519794265429175	0.419047619047619	0.3718249733191035	0.0046968403074295	40000	0.0347918890074706	0.0010674637062339	0.7444060444831848	1.6371922890345254	5.6387216448783875	1.9596910874048867
ENSG00000171517__LPAR3__tss84893206	ENSG00000171517.6	LPAR3	-	84893205	0.0002083444579446	True	False	False	-2.704071003446686e-07	-1.145538715762839e-06	8.751316154181703e-07	0.9770728407009128	0.8904363441480359	0.0866364965528769	0.2293523849917314	0.2533516559135745	-0.023999270921843	514.5	336.83333333333337	177.66666666666663	488.25	453.0514705882353	35.198529411764696	ENSG00000171517	protein_coding	84893206	84210000	84212500	-680705	3.661423683166504	2.467811624209086	84207500	3.0865230560302734	0.9919354838709676	0.3396825396825397	0.3417289220917823	0.0034158838599487	84019486	85068062	0.0	172856	True	False	84890000	84890000__84210000	2	84190000	84192500	-700705	0.0	0.6179322203000387	0.326984126984127	0.3511205976520811	0.0032023911187019	20000	0.0093916755602987	0.0002134927412467	84265000	84267500	-625705	0.7119655609130859	0.9978735049565634	0.4666666666666667	0.4019210245464247	0.0053373185311699	55000	0.0601921024546424	0.0019214346712211	0.3559827804565429	0.807902862628301	3.305440902709961	2.2786201934019723
ENSG00000153898__MCOLN2__tss84997113	ENSG00000153898.13	MCOLN2	-	84997112	0.0009078232128128	True	False	False	5.5069616712312116e-06	-2.263766084722042e-06	7.770727755953253e-06	0.5049741271415741	0.7130907711289991	-0.208116643987425	0.0874894887140355	0.170714409115706	-0.0832249204016705	104.25	164.34375	-60.09375	35.03076171875	206.51470588235293	-171.48394416360293	ENSG00000153898	protein_coding	84997113	85825000	85827500	830388	8.458456039428711	4.014324426651001	85822500	4.376444578170776	1.0	0.4031746031746032	0.3980789754535752	0.0076857386848847	84887097	85935673	0.0	108015	True	False	84995000	84995000__85825000	2	85770000	85772500	775388	0.0	1.3695942958196003	0.4063492063492063	0.3833511205976521	0.0072587532023911	55000	0.0147278548559231	0.0004269854824935	85800000	85802500	805388	0.0	1.028049031893412	0.3079365079365079	0.3741728922091782	0.0038428693424423	25000	0.023906083244397	0.0038428693424423	0.0	1.1988216638565063	8.458456039428711	3.17762291431427
ENSG00000162643__DNAI3__tss84999147	ENSG00000162643.13	DNAI3	+	84999146	7.537210868078897e-05	True	False	False	4.6650081994601235e-07	3.975436884711529e-07	6.895713147485952e-08	0.5463299227290831	0.7127345438287149	-0.1664046210996318	0.0947288229299598	0.1689676634614089	-0.0742388405314491	114.0	157.04166666666669	-43.041666666666686	38.709228515625	207.7840073529412	-169.0747788373162	ENSG00000162643	protein_coding	84999147	85825000	85827500	828354	8.458456039428711	4.014324426651001	85822500	4.376444578170776	1.0	0.4031746031746032	0.3980789754535752	0.0076857386848847	84888114	85936690	0.0	109032	True	False	84995000	84995000__85825000	2	85770000	85772500	773354	0.0	1.3695942958196003	0.4063492063492063	0.3833511205976521	0.0072587532023911	55000	0.0147278548559231	0.0004269854824935	85800000	85802500	803354	0.0	1.028049031893412	0.3079365079365079	0.3741728922091782	0.0038428693424423	25000	0.023906083244397	0.0038428693424423	0.0	1.1988216638565063	8.458456039428711	3.17762291431427
ENSG00000055732__MCOLN3__tss85048500	ENSG00000055732.13	MCOLN3	-	85048499	0.0013427993035044	True	False	False	3.230305482299946e-06	-4.053604414702597e-06	7.2839098970025424e-06	0.8280539177451467	0.779950385176464	0.0481035325686827	0.220543197563356	0.1821016114083877	0.0384415861549683	462.5	255.54166666666663	206.95833333333337	489.140625	256.40866268382354	232.7319623161765	ENSG00000055732	protein_coding	85048500	85775000	85777500	729001	3.999522209167481	2.600107034047445	85772500	3.763988176981608	1.0	0.2571428571428571	0.3498399146211313	0.0061912894961571	84887790	85936366	0.0	158708	True	False	85045000	85045000__85775000	2	85725000	85727500	679001	0.0	0.925607681274414	0.4095238095238095	0.3470651013874066	0.0070452604611443	50000	0.0027748132337246	0.0008539709649871	85750000	85752500	704001	0.0	1.2950857480367024	0.4095238095238095	0.3895410885805763	0.0087532023911187	25000	0.039701173959445	0.0025619128949615	0.0	1.110346714655558	3.999522209167481	2.65364146232605
ENSG00000097096__SYDE2__tss85201724	ENSG00000097096.10	SYDE2	-	85201723	0.0283046283006962	True	False	False	4.7697981602427136e-05	0.0001668591230835	-0.000119161141481	0.700713557627381	0.9780348322766332	-0.2773212746492521	0.1202005747528331	0.2959944813807529	-0.1757939066279198	166.4375	433.4166666666667	-266.9791666666667	44.6114501953125	673.6514246323529	-629.0399744370404	ENSG00000097096	protein_coding	85201724	85750000	85752500	550777	3.5006322860717773	2.760166645050049	85757500	2.6195450623830157	1.0	0.4095238095238095	0.3895410885805763	0.0087532023911187	84979402	86027978	0.0	220320	True	False	85200000	85200000__85750000	2	85765000	85767500	565777	0.0	1.4092044830322266	0.2793650793650793	0.3778014941302027	0.0078992314261315	15000	0.0117395944503735	0.0008539709649871	85805000	85807500	605777	0.0	0.9786603649457296	0.3587301587301587	0.3878335112059765	0.0064047822374039	55000	0.0017075773745997	0.0023484201537147	0.0	1.193932423988978	3.5006322860717773	1.4256126383940375
ENSG00000162642__C1orf52__tss85259672	ENSG00000162642.14	C1orf52	-	85259671	0.2237923232096588	True	True	True	0.003770935309983	0.0026272373140667	0.0011436979959162	0.617337642515832	0.8570122444132201	-0.2396746018973881	0.1611389646009861	0.2278136300938165	-0.0666746654928304	235.99999999999997	338.125	-102.12500000000004	446.1764705882353	496.75000000000006	-50.57352941176481	ENSG00000162642	protein_coding	85259672	85105000	85107500	-152171	7.493026733398437	5.4456368287404375	85112500	5.448041677474976	1.0	0.3873015873015873	0.3652081109925293	0.0038428693424423	84650219	85698795	0.0	437123	True	True	85255000	85255000__85105000	2	85085000	85087500	-172171	1.3281238079071045	2.655195474624634	0.3873015873015873	0.4074706510138741	0.0046968403074295	20000	0.0422625400213447	0.0008539709649871	85165000	85167500	-92171	1.4406529664993286	1.6587510108947752	0.4317460317460317	0.3814300960512273	0.0083262169086251	60000	0.0162219850586979	0.0044833475661827	1.3843883872032166	2.1569732427597046	6.108638346195221	3.291068434715271
ENSG00000142867__BCL10__tss85276632	ENSG00000142867.14	BCL10	-	85276631	0.0526198053145738	True	True	True	0.0001986735163078	0.0002837147310582	-8.504121475037471e-05	0.900215551285221	0.8745733733032091	0.0256421779820119	0.2322537784254344	0.2211274070712662	0.0111263713541682	682.6666666666666	350.5208333333333	332.1458333333333	907.764705882353	411.17555147058823	496.5891544117648	ENSG00000142867	protein_coding	85276632	85695000	85697500	420869	4.822318077087402	3.542905251185099	85692500	3.246174971262614	1.0	0.2793650793650793	0.3615795090715048	0.0072587532023911	84994356	86042932	0.0	280274	True	True	85275000	85275000__85695000	2	85725000	85727500	450869	1.5648622512817385	2.0689333279927573	0.4095238095238095	0.3470651013874066	0.0070452604611443	30000	0.0145144076840982	0.0002134927412467	85760000	85762500	485869	0.8729444146156311	0.874611496925354	0.3015873015873015	0.383991462113127	0.0070452604611443	65000	0.0224119530416221	0.0002134927412467	1.2189033329486847	1.4717724124590557	3.6034147441387177	1.774402558803558
ENSG00000153904__DDAH1__tss85578363	ENSG00000153904.21	DDAH1	-	85578362	0.0051436570349568	True	True	True	0.0005876325343356	0.0002397534788265	0.0003478790555091	0.900283708006868	0.7616663068097311	0.1386174011971368	0.2428070510245336	0.174141057913412	0.0686659931111215	651.3333333333333	254.64583333333331	396.68749999999994	866.3529411764706	218.4705307904412	647.8824103860294	ENSG00000153904	protein_coding	85578363	85685000	85687500	109138	3.977414846420288	3.1704316139221187	85692500	3.294118324915568	0.9731543624161074	0.3365079365079365	0.3673425827107791	0.0089666951323654	85140222	86188798	0.0	436140	True	True	85575000	85575000__85685000	2	85725000	85727500	149138	0.3347326517105102	0.947037100791931	0.4095238095238095	0.3470651013874066	0.0070452604611443	40000	0.0202774813233724	0.0019214346712211	85750000	85752500	174138	0.8122484087944031	0.625840445359548	0.4095238095238095	0.3895410885805763	0.0087532023911187	65000	0.0221985058697972	0.0002134927412467	0.5734905302524567	0.7864387730757395	3.4039243161678314	2.5076795518398285
ENSG00000142871__CCN1__tss85580761	ENSG00000142871.18	CCN1	+	85580760	0.4024609099584133	True	True	True	0.0225805727767912	0.0032818168141012	0.0192987559626899	0.7969878397575241	0.6955190979635403	0.1014687417939838	0.3372675929335939	0.2047407285223468	0.1325268644112471	656.0	430.91666666666663	225.08333333333337	945.5625	706.7352941176471	238.82720588235293	ENSG00000142871	protein_coding	85580761	85305000	85307500	-273260	6.793275356292725	5.16097084681193	85307500	5.16097084681193	1.0	0.419047619047619	0.4591248665955176	0.0134500426985482	84885764	85934340	0.0	351579	True	True	85580000	85580000__85305000	2	85285000	85287500	-293260	1.548317551612854	2.528806408246358	0.4222222222222222	0.4379935965848452	0.0072587532023911	20000	0.0211312700106723	0.0061912894961571	85235000	85237500	-343260	0.832777738571167	1.0935629606246948	0.3873015873015873	0.407897545357524	0.0078992314261315	70000	0.0512273212379935	0.0055508112724167	1.1905476450920105	1.8111846844355264	5.602727711200714	3.3497861623764034
ENSG00000117174__ZNHIT6__tss85708433	ENSG00000117174.11	ZNHIT6	-	85708432	0.180877282620246	True	True	True	0.0006828470263293	0.0003976874170019	0.0002851596093273	0.8114462592014452	0.8907404442841653	-0.0792941850827201	0.2394557480926221	0.2576404343075646	-0.0181846862149425	633.0	551.6666666666667	81.33333333333326	644.5	741.3676470588234	-96.86764705882342	ENSG00000117174	protein_coding	85708433	85310000	85312500	-395932	6.214158058166504	4.703425963719686	85307500	5.327487627665202	1.0	0.3936507936507936	0.4198505869797225	0.0068317677198975	84954600	86003176	0.0	292743	True	True	85705000	85705000__85310000	2	85245000	85247500	-460932	1.6389485597610474	1.9295158783594768	0.3333333333333333	0.4181430096051227	0.0038428693424423	65000	0.0017075773745997	0.0029888983774551	85365000	85367500	-340932	1.1317780017852783	1.7959839502970376	0.4063492063492063	0.3814300960512273	0.0057643040136635	55000	0.0384204909284952	0.0010674637062339	1.3853632807731628	1.862749914328257	4.828794777393341	3.464737713336945
