promoter_id	gene_name	primary_input_qc_pass	primary_interaction_rna	interaction_log2_T_over_G_rna	contact_edge_cluster	high_signed_distance_bp	primary_contact_oe_difference	geometry_group	minimum_endpoint_or_replacement_edge_margin_bp	sort1_region_overlap	absolute_high_distance_bp	distance_stratum	within_distance_contact_quintile
ENSG00000085998__POMGNT1__tss46220305	POMGNT1	True	-2.775595774112921e-05	-0.0131777370809835	46220000__46080000	-137804	1.8019060492515564	clean ≤500 kb	453464	False	137804	50–150	2
ENSG00000085999__RAD54L__tss46246461	RAD54L	True	-0.0001071475667823	-0.003085502635067	46245000__45360000	-883960	1.959078073501587	>500 kb	42886	False	883960		
ENSG00000132128__LRRC41__tss46303616	LRRC41	True	-0.0005024944872873	-0.0021094318816091	46300000__47200000	898885	3.2044789791107178	>500 kb	42924	False	898885		
ENSG00000173660__UQCRH__tss46303698	UQCRH	True	0.0011145973428035	0.0016275152314407	46300000__47200000	898803	3.2044789791107178	>500 kb	42965	False	898803		
ENSG00000117481__NSUN4__tss46340789	NSUN4	True	3.9388546224344845e-05	0.0013116747883605	46340000__47085000	746712	7.264798641204834	>500 kb	141511	False	746712		
ENSG00000117480__FAAH__tss46394317	FAAH	True	-1.1297739377413851e-05	-0.0012439960837002	46390000__47245000	853184	2.442474603652954	>500 kb	58275	False	853184		
ENSG00000197587__DMBX1__tss46489836	DMBX1	True	3.167072865507809e-09	4.453302098281052e-06	46485000__47445000	957665	3.6898961067199703	>500 kb	31034	False	957665		
ENSG00000282881__TMEM275__tss46543969	TMEM275	True	-3.0779927884561074e-08	-4.4197239080703975e-05	46540000__47200000	658532	2.4371304512023926	>500 kb	168101	False	658532		
ENSG00000162456__KNCN__tss46551647	KNCN	True	1.2270682170523856e-08	1.75888884266736e-05	46550000__47380000	830854	2.079594850540161	>500 kb	106940	False	830854		
ENSG00000142961__MOB3C__tss46616811	MOB3C	True	-5.667561006119162e-06	-0.0003435742810401	46615000__47095000	480690	2.9723046720027924	mixed	252022	False	480690	300–500	
ENSG00000079277__MKNK1__tss46616843	MKNK1	True	6.901212784583485e-06	0.000550359736511	46615000__47095000	480658	2.9723046720027924	mixed	252038	False	480658	300–500	
ENSG00000186118__TEX38__tss46668855	TEX38	True	-1.3906105211910526e-05	-0.0021452662565009	46665000__47090000	423646	2.1471285820007324	clean ≤500 kb	293044	False	423646	300–500	2
ENSG00000123472__ATPAF1__tss46673867	ATPAF1	True	-6.202498167981463e-05	-0.0002503270632346	46670000__47360000	688634	3.671112060546875	>500 kb	168050	False	688634		
ENSG00000159658__EFCAB14__tss46719146	EFCAB14	True	-4.471514798143339e-05	-0.0001571814420275	46715000__47635000	918355	3.964622020721435	>500 kb	43189	False	918355		
ENSG00000142973__CYP4B1__tss46757838	CYP4B1	True	1.4343614533505116e-06	0.0020481105630058	46755000__46870000	114663	2.780195713043213	clean ≤500 kb	445035	False	114663	50–150	4
ENSG00000187048__CYP4A11__tss46941484	CYP4A11	True	1.574636727266136e-06	0.0014215122229978	46940000__47620000	681017	2.303305149078369	>500 kb	164358	False	681017		
ENSG00000186377__CYP4X1__tss47023669	CYP4X1	True	1.0982043603544736e-06	0.0014105830637598	47020000__46855000	-166168	1.7685826420783997	clean ≤500 kb	404282	False	166168	150–300	2
ENSG00000186160__CYP4Z1__tss47067231	CYP4Z1	True	2.4473002563910822e-06	0.0033983280189135	47065000__46875000	-189730	2.0545831620693207	clean ≤500 kb	412501	False	189730	150–300	2
ENSG00000162365__CYP4A22__tss47137435	CYP4A22	True	5.402980883012455e-05	0.0418824700908161	47135000__46875000	-259934	5.9308909475803375	clean ≤500 kb	367399	False	259934	150–300	5
ENSG00000162366__PDZK1IP1__tss47191044	PDZK1IP1	True	3.987700206423096e-05	0.0084232900810022	47190000__47710000	521457	2.8484113961458206	mixed	239138	False	521457		
ENSG00000162367__TAL1__tss47232225	TAL1	True	3.370018242190463e-07	0.0002741446814199	47230000__48020000	790276	2.418030261993408	>500 kb	127229	False	790276		
ENSG00000123473__STIL__tss47314892	STIL	True	-3.3928177450674724e-05	-0.0017119544535649	47310000__46330000	-982391	2.427349328994751	>500 kb	31171	False	982391		
ENSG00000162368__CMPK1__tss47333790	CMPK1	True	-0.0002812886928982	-0.0024704989688105	47330000__47910000	578711	3.3485982418060303	>500 kb	218011	False	578711		
ENSG00000186790__FOXE3__tss47416285	FOXE3	True	5.690239026995416e-06	0.0072422349715543	47415000__47710000	296216	3.702597320079803	clean ≤500 kb	354259	False	296216	150–300	4
ENSG00000186564__FOXD2__tss47438044	FOXD2	True	0.0007004372072271	0.0792812324836543	47435000__47710000	274457	10.274953126907349	clean ≤500 kb	352638	False	274457	150–300	5
ENSG00000269113__TRABD2B__tss47997385	TRABD2B	True	6.556176074363769e-05	0.0428282897647707	47995000__47740000	-254884	3.3703899160027504	clean ≤500 kb	357424	False	254884	150–300	4
ENSG00000117834__SLC5A9__tss48222685	SLC5A9	True	0.0005260306299303	0.0145970556184521	48220000__47255000	-965184	2.863133430480957	>500 kb	32274	False	965184		
ENSG00000132122__SPATA6__tss48472208	SPATA6	True	-1.0089181342008702e-06	-0.000388518029135	48470000__48070000	-399707	2.078062891960144	clean ≤500 kb	300013	False	399707	300–500	2
ENSG00000162373__BEND5__tss48776969	BEND5	True	2.4575339419974753e-06	0.0023207338369992	48775000__49665000	890532	8.790732383728027	>500 kb	69601	False	890532		
ENSG00000186094__AGBL4__tss50023954	AGBL4	True	-1.1392853614699245e-07	-0.0001599517471272	50020000__50900000	878547	2.2407472133636475	>500 kb	83093	False	878547		
ENSG00000162374__ELAVL4__tss50024029	ELAVL4	True	4.5133748908091984e-08	6.450981937791841e-05	50020000__49205000	-816528	5.108713865280151	>500 kb	101602	False	816528		
ENSG00000142700__DMRTA2__tss50423443	DMRTA2	True	-3.882687925885393e-07	-0.0004918421889536	50420000__51120000	699058	4.871806800365448	>500 kb	162838	False	699058		
ENSG00000185104__FAF1__tss50960267	FAF1	True	0.0007977823990913	0.0247527195128818	50960000__51040000	82234	1.85869799554348	clean ≤500 kb	456250	False	82234	50–150	3
ENSG00000123080__CDKN2C__tss50960745	CDKN2C	True	2.2692006580404128e-05	0.0019207927775998	50960000__50770000	-188244	3.8698154389858246	clean ≤500 kb	413244	False	188244	150–300	4
ENSG00000204006__C1orf185__tss51102221	C1orf185	True	6.924586630206068e-08	9.895236150970834e-05	51100000__50350000	-749720	3.390192449092865	>500 kb	127506	False	749720		
ENSG00000123091__RNF11__tss51236273	RNF11	True	0.0003072292732144	0.002551641483174	51235000__50720000	-513772	2.2427180856466293	mixed	250480	False	513772		
ENSG00000085831__TTC39A__tss51345116	TTC39A	True	-2.9342984751959578e-06	-0.002593994089039	51345000__52070000	727385	3.941617488861084	>500 kb	146174	False	727385		
ENSG00000085832__EPS15__tss51519328	EPS15	True	-1.378399053422047e-05	-0.000927345926696	51515000__50760000	-756827	4.330624580383301	>500 kb	136453	False	756827		
ENSG00000117859__OSBPL9__tss51577179	OSBPL9	True	3.1007525027616214e-06	0.002416730818224	51575000__51950000	375322	2.0310266613960266	clean ≤500 kb	307206	False	375322	300–500	2
ENSG00000078618__NRDC__tss51878805	NRDC	True	-0.0003498063677935	-0.0015898697292691	51875000__52650000	773696	4.57157176733017	>500 kb	135519	False	773696		
ENSG00000169213__RAB3B__tss51990700	RAB3B	True	-7.46134649703533e-07	-0.0003415455807796	51990000__51560000	-428199	1.517920732498169	clean ≤500 kb	300767	False	428199	300–500	1
ENSG00000285839__ENSG00000285839__tss52033350	ENSG00000285839	True	-0.0010151944537465	-0.0040279385011837	52030000__51905000	-125849	2.1374634504318237	clean ≤500 kb	459442	False	125849	50–150	3
ENSG00000198841__KTI12__tss52033810	KTI12	True	-0.0006039521003538	-0.0022756989841362	52030000__51905000	-126309	2.1374634504318237	clean ≤500 kb	459212	False	126309	50–150	3
ENSG00000117862__TXNDC12__tss52055772	TXNDC12	True	0.0009800984874823	0.0048088656080009	52055000__52335000	281729	2.1396045088768005	clean ≤500 kb	354002	False	281729	150–300	2
ENSG00000134717__BTF3L4__tss52056199	BTF3L4	True	-1.781044303184043e-05	-0.000160333607247	52055000__52335000	281302	2.1396045088768005	clean ≤500 kb	354216	False	281302	150–300	2
ENSG00000157077__ZFYVE9__tss52142089	ZFYVE9	True	3.559152158629994e-05	0.0027136030312164	52140000__52680000	540412	2.1441904306411743	mixed	252161	False	540412		
ENSG00000154222__CC2D1B__tss52366205	CC2D1B	True	-8.83790440214978e-05	-0.003395326084541	52365000__52125000	-238704	5.562003791332245	clean ≤500 kb	378014	False	238704	150–300	5
ENSG00000085840__ORC1__tss52404423	ORC1	True	0.0006683983525107	0.0087985443962046	52400000__52680000	278078	5.083907902240753	clean ≤500 kb	355828	False	278078	150–300	5
ENSG00000134748__PRPF38A__tss52404602	PRPF38A	True	0.001873988978019	0.0096917560168156	52400000__52680000	277899	5.083907902240753	clean ≤500 kb	355917	False	277899	150–300	5
ENSG00000134744__TUT4__tss52553487	TUT4	True	-6.761133489555093e-05	-0.0041511714680689	52550000__51885000	-665986	6.281777381896973	>500 kb	189373	False	665986		
ENSG00000116157__GPX7__tss52602371	GPX7	True	5.146016950340147e-06	0.0020908188983665	52600000__52100000	-499870	2.107943892478943	mixed	254931	False	499870	300–500	
ENSG00000182183__SHISAL2A__tss52633168	SHISAL2A	True	1.9800183296921525e-07	0.0002499322895305	52630000__52120000	-510667	2.5658575296401978	>500 kb	244533	False	510667		
ENSG00000162377__COA7__tss52698347	COA7	True	8.130189250780268e-06	0.0002969321111132	52695000__52385000	-310846	2.8413957953453064	clean ≤500 kb	331943	False	310846	300–500	3
ENSG00000162378__ZYG11B__tss52726453	ZYG11B	True	1.4347445619490584e-05	0.0015726920541156	52725000__52390000	-333952	1.915825977921486	clean ≤500 kb	317890	False	333952	300–500	1
ENSG00000203995__ZYG11A__tss52842511	ZYG11A	True	-7.037785642944792e-07	-0.0005152909795938	52840000__51890000	-950010	6.743954658508301	>500 kb	34861	False	950010		
ENSG00000121310__ECHDC2__tss52927212	ECHDC2	True	2.9764440688735336e-05	0.0024871671001902	52925000__51960000	-964711	1.2479277551174164	>500 kb	32511	False	964711		
ENSG00000116171__SCP2__tss52927276	SCP2	True	9.885945709722094e-05	0.0034716602854783	52925000__51960000	-964775	1.2479277551174164	>500 kb	32479	False	964775		
ENSG00000174348__PODN__tss53062052	PODN	True	8.688166540164982e-07	0.0008644031638719	53060000__52385000	-674551	2.3543195724487305	>500 kb	152591	False	674551		
ENSG00000162383__SLC1A7__tss53142638	SLC1A7	True	-5.635458271195402e-07	-0.0007431641966579	53140000__52790000	-350137	2.57092347741127	clean ≤500 kb	347298	False	350137	300–500	2
ENSG00000157184__CPT2__tss53196792	CPT2	True	2.422454450901404e-05	0.0010026250884227	53195000__53030000	-164291	1.1368605494499209	clean ≤500 kb	412721	False	164291	150–300	1
ENSG00000162384__CZIB__tss53220634	CZIB	True	-0.0001264759017002	-0.0008365205788924	53220000__52260000	-958133	5.104668140411377	>500 kb	43300	False	958133		
ENSG00000162385__MAGOH__tss53238518	MAGOH	True	-0.0006215217798181	-0.0048829129243492	53235000__53825000	588983	2.2091195583343506	>500 kb	207875	False	588983		
ENSG00000157193__LRP8__tss53328469	LRP8	True	-5.7660042914680666e-05	-0.0069414498474559	53325000__53640000	314032	2.5864614620804787	clean ≤500 kb	357851	False	314032	300–500	2
ENSG00000293253__ENSG00000293253__tss53440018	ENSG00000293253	True	-3.115579234964562e-08	-4.478208444325322e-05	53440000__53650000	212483	2.562596917152405	clean ≤500 kb	393625	False	212483	150–300	3
ENSG00000143006__DMRTB1__tss53459399	DMRTB1	True	1.1449162179751829e-07	0.0001639566128474	53455000__53700000	243102	2.509755551815033	clean ≤500 kb	400816	False	243102	150–300	3
ENSG00000174332__GLIS1__tss53739164	GLIS1	True	5.606955970820381e-06	0.0072632928885036	53735000__53470000	-266663	2.736582189798355	clean ≤500 kb	351535	False	266663	150–300	3
ENSG00000058804__NDC1__tss53838463	NDC1	True	-7.541326967804018e-05	-0.0021559723868463	53835000__54435000	599038	1.9107266664505005	>500 kb	215348	False	599038		
ENSG00000058799__YIPF1__tss53889798	YIPF1	True	-0.0001857990047826	-0.0042899992660965	53885000__54500000	612703	2.139669567346573	>500 kb	216015	False	612703		
ENSG00000211452__DIO1__tss53891239	DIO1	True	5.6359858887499066e-05	0.0067034268035756	53890000__54835000	946262	2.074583023786545	>500 kb	36736	False	946262		
ENSG00000081870__IFT25__tss53945699	IFT25	True	0.0049000564002982	0.1509644925927519	53945000__53860000	-83198	5.138497740030289	clean ≤500 kb	443267	False	83198	50–150	5
ENSG00000116212__LRRC42__tss53946077	LRRC42	True	0.00622692636076	0.139362612141772	53945000__53860000	-83576	5.138497740030289	clean ≤500 kb	443078	False	83576	50–150	5
ENSG00000203985__LDLRAD1__tss54018186	LDLRAD1	True	-1.2554412260307505e-05	-0.0062301753488834	54015000__54495000	479315	2.923952728509903	clean ≤500 kb	282709	False	479315	300–500	3
ENSG00000116209__TMEM59__tss54053504	TMEM59	True	0.0002969491676432	0.0007925149924035	54050000__54480000	428997	2.677014499902725	clean ≤500 kb	307868	False	428997	300–500	3
ENSG00000116205__TCEANC2__tss54053584	TCEANC2	True	-3.4457164948722974e-05	-0.0002515855936021	54050000__54480000	428917	2.677014499902725	clean ≤500 kb	307908	False	428917	300–500	3
ENSG00000157211__CDCP2__tss54153770	CDCP2	True	1.6703228088733575e-06	0.0019778089665732	54150000__54495000	343731	3.1639413237571716	clean ≤500 kb	320501	False	343731	300–500	3
ENSG00000116221__MRPL37__tss54184041	MRPL37	True	-7.0422813470126e-06	-0.0013561032766368	54180000__54495000	313460	4.543349176645279	clean ≤500 kb	335637	False	313460	300–500	4
ENSG00000215883__CYB5RL__tss54200036	CYB5RL	True	-7.292077744567443e-05	-0.0009384511501586	54200000__54490000	292465	3.704021126031875	clean ≤500 kb	376134	False	292465	150–300	4
ENSG00000256407__ENSG00000256407__tss54200073	ENSG00000256407	True	-6.323223359017138e-05	-0.0007997112837148	54200000__54490000	292428	3.704021126031875	clean ≤500 kb	376153	False	292428	150–300	4
ENSG00000157216__SSBP3__tss54413479	SSBP3	True	-6.261481543083105e-07	-0.0006634153261021	54410000__54970000	559022	2.843425065279007	>500 kb	242856	False	559022		
ENSG00000162390__ACOT11__tss54542257	ACOT11	True	-1.1039257908023294e-06	-0.0007344736812031	54540000__53790000	-749756	2.82283154129982	>500 kb	112488	False	749756		
ENSG00000162391__FAM151A__tss54623556	FAM151A	True	-3.921970313673423e-06	-0.0017937439557622	54620000__53870000	-751055	3.618577480316162	>500 kb	116839	False	751055		
ENSG00000184313__MROH7__tss54641754	MROH7	True	-1.1196039541953903e-05	-0.0041061047549589	54640000__53640000	-999253	2.4952898025512695	>500 kb	22740	False	999253		
ENSG00000271723__MROH7-TTC4__tss54641786	MROH7-TTC4	True	-8.455944053334732e-06	-0.002918454493389	54640000__53640000	-999285	2.4952898025512695	>500 kb	22724	False	999285		
ENSG00000243725__TTC4__tss54715861	TTC4	True	-9.885842250126342e-05	-0.0012650297084509	54715000__53760000	-953360	3.497201919555664	>500 kb	23186	False	953360		
ENSG00000162396__PARS2__tss54764523	PARS2	True	4.373132035306957e-06	0.0008073518357619	54760000__53820000	-942022	4.367703974246979	>500 kb	33855	False	942022		
ENSG00000006555__TTC22__tss54801323	TTC22	True	5.8076051781980834e-05	0.0188417640918759	54800000__54500000	-298822	3.6343547701835632	clean ≤500 kb	337955	False	298822	150–300	4
ENSG00000162398__CIMAP2__tss54806063	CIMAP2	True	4.258095342263963e-06	0.0048461415794529	54805000__54495000	-308562	4.008275255560875	clean ≤500 kb	335585	False	308562	300–500	4
ENSG00000143001__TMEM61__tss54886800	TMEM61	True	0.0006038509268944	0.0020740018102736	54885000__54480000	-404299	2.321735143661499	clean ≤500 kb	300217	False	404299	300–500	2
ENSG00000116133__DHCR24__tss54887195	DHCR24	True	-0.0003461077986278	-0.0005639285143899	54885000__54480000	-404694	2.321735143661499	clean ≤500 kb	300019	False	404694	300–500	2
ENSG00000162399__BSND__tss54998933	BSND	True	2.260703342408629e-06	0.0030599479686487	54995000__54815000	-181432	1.36527281999588	clean ≤500 kb	399150	False	181432	150–300	1
ENSG00000169174__PCSK9__tss55039445	PCSK9	True	-0.0008924511346401	-0.0039936817925113	55035000__56005000	968056	3.151804208755493	>500 kb	28339	False	968056		
ENSG00000162402__USP24__tss55215378	USP24	True	7.028228734509007e-05	0.0023892488953016	55215000__55710000	497123	4.744243189692497	clean ≤500 kb	273805	False	497123	300–500	5
ENSG00000284686__ENSG00000284686__tss56524495	ENSG00000284686	True	-0.0012767073175147	-0.0049625932234095	56520000__55645000	-876994	4.80525866150856	>500 kb	68869	False	876994		
ENSG00000162407__PLPP3__tss56645301	PLPP3	True	-5.487006244228425e-06	-0.0032945670632496	56645000__55670000	-972800	3.377982556819916	>500 kb	28466	False	972800		
ENSG00000162409__PRKAA2__tss56645314	PRKAA2	True	-8.23404863265799e-06	-0.002280760646362	56645000__55670000	-972813	3.377982556819916	>500 kb	28460	False	972813		
ENSG00000187889__FYB2__tss56819696	FYB2	True	-5.967976758353491e-05	-0.0052271112665698	56815000__56010000	-807195	3.993045210838318	>500 kb	118769	False	807195		
ENSG00000157131__C8A__tss56854768	C8A	True	0.0001335593551399	0.0036860754201575	56850000__57275000	422733	2.9678246676921844	clean ≤500 kb	311000	False	422733	300–500	3
ENSG00000021852__C8B__tss56974383	C8B	True	9.83115996677257e-07	0.0012458813273477	56970000__55975000	-996882	4.150885581970215	>500 kb	23925	False	996882		
ENSG00000173406__DAB1__tss58546734	DAB1	True	9.129089547337509e-05	0.0053879557564476	58545000__59340000	795767	3.715731486678123	>500 kb	116983	False	795767		
ENSG00000162600__OMA1__tss58546802	OMA1	True	9.113987813882256e-05	0.0052566761293872	58545000__57615000	-929301	3.147465467453003	>500 kb	40216	False	929301		
ENSG00000184292__TACSTD2__tss58577252	TACSTD2	True	-5.444076703003996e-05	-0.0097486699800871	58575000__58270000	-304751	11.47174009680748	clean ≤500 kb	362491	False	304751	300–500	5
ENSG00000162601__MYSM1__tss58700090	MYSM1	True	1.101304101636634e-05	0.0007532262445904	58700000__59530000	832411	7.485515832901001	>500 kb	78661	False	832411		
ENSG00000177606__JUN__tss58784048	JUN	True	-0.0014111543237036	-0.003100349104845	58780000__59710000	928453	6.035950183868408	>500 kb	58140	False	928453		
ENSG00000172456__FGGY__tss59296638	FGGY	True	1.749574534745755e-05	0.0017183705078906	59295000__58735000	-559137	3.7080143690109257	mixed	242798	False	559137		
ENSG00000134709__HOOK1__tss59814786	HOOK1	True	-2.876464763225048e-05	-0.0012272420896253	59810000__58950000	-862285	5.213818430900574	>500 kb	91224	False	862285		
ENSG00000134716__CYP2J2__tss59926773	CYP2J2	True	0.0001194124806575	0.0082154940127009	59925000__58980000	-944272	3.952942132949829	>500 kb	32730	False	944272		
